"TOA5","Shawn","CR800","35658","CR800.Std.28","CPU:Shawn.CR8","8810","run2"
"TIMESTAMP","RECORD","BattV_Min","BattV","AirTC_2","RH_2","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","MagVar","Altitude","Course","FixQual","NumSats","PPS","SecSinceGPRMC","GPSReady","MaxClockChange","NumClockChange","SlrkW","SlrMJ_Tot","PTemp_C","NMEASent(1)","NMEASent(2)"
"TS","RN","Volts","Volts","Deg C","%","degrees","minutes","degrees","minutes","knots","degrees","meters","degrees","code","count","microseconds","seconds","count","milliseconds","count","kW/m^2","MJ/m^2","Deg C","",""
"","","Min","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Smp","Smp","Smp"
"2015-07-24 11:06:05",2147,12.91,12.91,23.66516,55.04984,19,41.2865,-155,-27.4881,50,9.6,2014.5,275.1,2,8,"NAN",0.48,0,0,0,0.5921689,0.002960844,27,"$GPRMC,210531,A,1941.2865,N,15527.4881,W,050.0,275.1,240715,009.6,E","$GPGGA,210531,1941.2865,N,15527.4881,W,2,08,1.0,2014.5,M,2.8,M,,"
"2015-07-24 11:06:10",2148,12.92,12.92,23.59726,55.35506,19,41.2927,-155,-27.5621,50.8,9.6,2017.2,275.7,2,8,"NAN",0.48,0,0,0,0.864108,0.00432054,27,"$GPRMC,210536,A,1941.2927,N,15527.5621,W,050.8,275.7,240715,009.6,E","$GPGGA,210536,1941.2927,N,15527.5621,W,2,08,1.0,2017.2,M,2.9,M,,"
"2015-07-24 11:06:15",2149,12.92,12.92,23.59726,55.49073,19,41.3015,-155,-27.637,51.1,9.6,2019.8,278.5,2,8,"NAN",0.49,0,0,0,0.4544918,0.002272459,27,"$GPRMC,210541,A,1941.3015,N,15527.6370,W,051.1,278.5,240715,009.6,E","$GPGGA,210541,1941.3015,N,15527.6370,W,2,08,1.0,2019.8,M,2.9,M,,"
"2015-07-24 11:06:20",2150,12.92,12.92,23.49551,55.4229,19,41.3115,-155,-27.7089,46.9,9.6,2022.7,278.1,2,8,"NAN",0.49,0,0,0,1.045972,0.005229861,27,"$GPRMC,210546,A,1941.3115,N,15527.7089,W,046.9,278.1,240715,009.6,E","$GPGGA,210546,1941.3115,N,15527.7089,W,2,08,1.0,2022.7,M,2.9,M,,"
"2015-07-24 11:06:25",2151,12.92,12.92,23.49551,55.28722,19,41.3201,-155,-27.776,45.2,9.6,2025.3,277.3,2,8,"NAN",0.5,0,0,0,1.148882,0.005744412,27,"$GPRMC,210551,A,1941.3201,N,15527.7760,W,045.2,277.3,240715,009.6,E","$GPGGA,210551,1941.3201,N,15527.7760,W,2,08,1.0,2025.3,M,2.9,M,,"
"2015-07-24 11:06:30",2152,12.92,12.92,23.46159,54.94804,19,41.3286,-155,-27.8417,44.7,9.6,2027.7,277.9,2,8,"NAN",0.49,0,0,0,1.070266,0.005351329,27,"$GPRMC,210556,A,1941.3286,N,15527.8417,W,044.7,277.9,240715,009.6,E","$GPGGA,210556,1941.3286,N,15527.8417,W,2,08,0.9,2027.7,M,2.9,M,,"
"2015-07-24 11:06:35",2153,12.92,12.92,23.42767,54.8802,19,41.3373,-155,-27.9041,40.8,9.6,2029.8,279.9,2,8,"NAN",0.5,0,0,0,1.080051,0.005400253,27,"$GPRMC,210601,A,1941.3373,N,15527.9041,W,040.8,279.9,240715,009.6,E","$GPGGA,210601,1941.3373,N,15527.9041,W,2,08,0.9,2029.8,M,2.9,M,,"
"2015-07-24 11:06:40",2154,12.92,12.92,23.39375,54.60885,19,41.3457,-155,-27.9579,31.6,9.6,2031.3,277.5,2,8,"NAN",0.5,0,0,0,1.088148,0.005440742,27,"$GPRMC,210606,A,1941.3457,N,15527.9579,W,031.6,277.5,240715,009.6,E","$GPGGA,210606,1941.3457,N,15527.9579,W,2,08,0.9,2031.3,M,2.9,M,,"
"2015-07-24 11:06:45",2155,12.92,12.92,23.292,54.43926,19,41.3512,-155,-27.9906,15.6,9.6,2032.3,297,2,8,"NAN",0.5,0,0,0,1.130662,0.005653311,27,"$GPRMC,210611,A,1941.3512,N,15527.9906,W,015.6,297.0,240715,009.6,E","$GPGGA,210611,1941.3512,N,15527.9906,W,2,08,0.9,2032.3,M,2.9,M,,"
"2015-07-24 11:06:50",2156,12.92,12.92,23.25808,54.30359,19,41.3701,-155,-27.9944,16.9,9.6,2032.3,13.9,2,8,"NAN",0.5,0,0,0,1.135049,0.005675242,27,"$GPRMC,210616,A,1941.3701,N,15527.9944,W,016.9,013.9,240715,009.6,E","$GPGGA,210616,1941.3701,N,15527.9944,W,2,08,0.9,2032.3,M,2.9,M,,"
"2015-07-24 11:06:55",2157,12.92,12.92,23.25808,54.47318,19,41.397,-155,-27.9838,22.6,9.6,2032,18.4,2,8,"NAN",0.5,0,0,0,1.130662,0.005653311,27,"$GPRMC,210621,A,1941.3970,N,15527.9838,W,022.6,018.4,240715,009.6,E","$GPGGA,210621,1941.3970,N,15527.9838,W,2,08,0.9,2032.0,M,2.9,M,,"
"2015-07-24 11:07:00",2158,12.92,12.92,23.22416,54.91412,19,41.4299,-155,-27.9715,26,9.6,2033.3,18.7,2,8,"NAN",0.49,0,0,0,1.105356,0.005526782,27,"$GPRMC,210626,A,1941.4299,N,15527.9715,W,026.0,018.7,240715,009.6,E","$GPGGA,210626,1941.4299,N,15527.9715,W,2,08,0.9,2033.3,M,2.9,M,,"
"2015-07-24 11:07:05",2159,12.92,12.92,23.22416,55.49073,19,41.4651,-155,-27.9585,26.8,9.6,2036,19.6,2,8,"NAN",0.49,0,0,0,1.077014,0.00538507,26.96,"$GPRMC,210631,A,1941.4651,N,15527.9585,W,026.8,019.6,240715,009.6,E","$GPGGA,210631,1941.4651,N,15527.9585,W,2,08,0.9,2036.0,M,2.9,M,,"
"2015-07-24 11:07:10",2160,12.92,12.92,23.19127,56.1361,19,41.5017,-155,-27.9447,27.9,9.6,2038.9,19.4,2,8,"NAN",0.5,0,0,0,1.080405,0.005402023,26.96,"$GPRMC,210636,A,1941.5017,N,15527.9447,W,027.9,019.4,240715,009.6,E","$GPGGA,210636,1941.5017,N,15527.9447,W,2,08,0.9,2038.9,M,2.9,M,,"
"2015-07-24 11:07:15",2161,12.92,12.92,23.19127,56.8484,19,41.5397,-155,-27.9299,28.5,9.6,2042.1,20,2,8,"NAN",0.49,0,0,0,1.065896,0.005329479,26.96,"$GPRMC,210641,A,1941.5397,N,15527.9299,W,028.5,020.0,240715,009.6,E","$GPGGA,210641,1941.5397,N,15527.9299,W,2,08,0.9,2042.1,M,2.9,M,,"
"2015-07-24 11:07:20",2162,12.92,12.92,23.15735,57.11975,19,41.5797,-155,-27.9147,30.9,9.6,2044.9,19.4,2,8,"NAN",0.49,0,0,0,1.052399,0.005261995,26.96,"$GPRMC,210646,A,1941.5797,N,15527.9147,W,030.9,019.4,240715,009.6,E","$GPGGA,210646,1941.5797,N,15527.9147,W,2,08,0.9,2044.9,M,2.9,M,,"
"2015-07-24 11:07:25",2163,12.92,12.92,23.19127,57.42502,19,41.6207,-155,-27.8988,32,9.6,2047,19.9,2,8,"NAN",0.49,0,0,0,1.053749,0.005268744,26.96,"$GPRMC,210651,A,1941.6207,N,15527.8988,W,032.0,019.9,240715,009.6,E","$GPGGA,210651,1941.6207,N,15527.8988,W,2,08,0.9,2047.0,M,2.9,M,,"
"2015-07-24 11:07:30",2164,12.92,12.92,23.12343,57.52678,19,41.6639,-155,-27.8823,33.3,9.6,2048.8,19.6,2,8,"NAN",0.5,0,0,0,1.042951,0.005214757,26.96,"$GPRMC,210656,A,1941.6639,N,15527.8823,W,033.3,019.6,240715,009.6,E","$GPGGA,210656,1941.6639,N,15527.8823,W,2,08,0.9,2048.8,M,2.9,M,,"
"2015-07-24 11:07:35",2165,12.92,12.92,23.12343,57.79813,19,41.7092,-155,-27.865,34.8,9.6,2050.6,20.1,2,8,"NAN",0.51,0,0,0,1.037215,0.005186077,26.96,"$GPRMC,210701,A,1941.7092,N,15527.8650,W,034.8,020.1,240715,009.6,E","$GPGGA,210701,1941.7092,N,15527.8650,W,2,08,0.9,2050.6,M,2.9,M,,"
"2015-07-24 11:07:40",2166,12.92,12.92,23.12343,58.20516,19,41.755,-155,-27.8474,35,9.6,2052.5,20,2,8,"NAN",0.5,0,0,0,1.036541,0.005182703,26.96,"$GPRMC,210706,A,1941.7550,N,15527.8474,W,035.0,020.0,240715,009.6,E","$GPGGA,210706,1941.7550,N,15527.8474,W,2,08,0.9,2052.5,M,2.9,M,,"
"2015-07-24 11:07:45",2167,12.92,12.92,23.08951,58.51043,19,41.8011,-155,-27.8297,35.2,9.6,2054.5,20,2,8,"NAN",0.5,0,0,0,1.044301,0.005221506,26.96,"$GPRMC,210711,A,1941.8011,N,15527.8297,W,035.2,020.0,240715,009.6,E","$GPGGA,210711,1941.8011,N,15527.8297,W,2,08,0.9,2054.5,M,2.9,M,,"
"2015-07-24 11:07:50",2168,12.92,12.92,23.08951,58.78179,19,41.8473,-155,-27.812,35.2,9.6,2057.3,20.1,2,8,"NAN",0.51,0,0,0,1.044301,0.005221506,26.96,"$GPRMC,210716,A,1941.8473,N,15527.8120,W,035.2,020.1,240715,009.6,E","$GPGGA,210716,1941.8473,N,15527.8120,W,2,08,0.9,2057.3,M,2.9,M,,"
"2015-07-24 11:07:55",2169,12.92,12.92,23.05559,58.78179,19,41.8934,-155,-27.7937,34.9,9.6,2060.4,20.6,2,8,"NAN",0.5,0,0,0,1.015283,0.005076417,26.96,"$GPRMC,210721,A,1941.8934,N,15527.7937,W,034.9,020.6,240715,009.6,E","$GPGGA,210721,1941.8934,N,15527.7937,W,2,08,0.9,2060.4,M,2.9,M,,"
"2015-07-24 11:08:00",2170,12.92,12.92,22.95383,58.78179,19,41.9385,-155,-27.7752,34.5,9.6,2063.5,21.4,2,8,"NAN",0.49,0,0,0,1.046326,0.005231628,26.96,"$GPRMC,210726,A,1941.9385,N,15527.7752,W,034.5,021.4,240715,009.6,E","$GPGGA,210726,1941.9385,N,15527.7752,W,2,08,0.9,2063.5,M,2.9,M,,"
"2015-07-24 11:08:05",2171,12.92,12.92,22.98775,58.54435,19,41.9835,-155,-27.7569,34.4,9.6,2066.6,21,2,8,"NAN",0.49,0,0,0,1.056448,0.00528224,26.93,"$GPRMC,210731,A,1941.9835,N,15527.7569,W,034.4,021.0,240715,009.6,E","$GPGGA,210731,1941.9835,N,15527.7569,W,2,08,0.9,2066.6,M,2.9,M,,"
"2015-07-24 11:08:10",2172,12.91,12.91,22.95359,58.03534,19,42.0277,-155,-27.7374,34.5,9.6,2069.6,25.5,2,8,"NAN",0.5,0,0,0,1.076706,0.005383531,26.93,"$GPRMC,210736,A,1942.0277,N,15527.7374,W,034.5,025.5,240715,009.6,E","$GPGGA,210736,1942.0277,N,15527.7374,W,2,08,0.9,2069.6,M,2.9,M,,"
"2015-07-24 11:08:15",2173,12.91,12.91,22.85183,57.86574,19,42.0696,-155,-27.7105,35.2,9.6,2072.5,34.5,2,8,"NAN",0.5,0,0,0,1.089528,0.00544764,26.93,"$GPRMC,210741,A,1942.0696,N,15527.7105,W,035.2,034.5,240715,009.6,E","$GPGGA,210741,1942.0696,N,15527.7105,W,2,08,0.9,2072.5,M,2.9,M,,"
"2015-07-24 11:08:20",2174,12.91,12.91,22.88575,58.06926,19,42.1108,-155,-27.6796,36.3,9.6,2075.5,35.5,2,8,"NAN",0.54,0,0,0,1.106736,0.005533682,26.93,"$GPRMC,210746,A,1942.1108,N,15527.6796,W,036.3,035.5,240715,009.6,E","$GPGGA,210746,1942.1108,N,15527.6796,W,2,08,0.9,2075.5,M,2.8,M,,"
"2015-07-24 11:08:25",2175,12.91,12.91,22.81791,58.5102,19,42.1524,-155,-27.6482,36.1,9.6,2079.5,34.9,2,8,"NAN",0.49,0,0,0,1.144865,0.005724324,26.93,"$GPRMC,210751,A,1942.1524,N,15527.6482,W,036.1,034.9,240715,009.6,E","$GPGGA,210751,1942.1524,N,15527.6482,W,2,08,0.9,2079.5,M,2.8,M,,"
"2015-07-24 11:08:30",2176,12.91,12.91,22.81791,58.61196,19,42.1929,-155,-27.6178,35.4,9.6,2084.1,35.3,2,8,"NAN",0.49,0,0,0,1.174895,0.005874476,26.93,"$GPRMC,210756,A,1942.1929,N,15527.6178,W,035.4,035.3,240715,009.6,E","$GPGGA,210756,1942.1929,N,15527.6178,W,2,08,0.9,2084.1,M,2.8,M,,"
"2015-07-24 11:08:35",2177,12.91,12.91,22.75007,58.61196,19,42.2314,-155,-27.585,36,9.6,2088.5,43.8,2,8,"NAN",0.51,0,0,0,1.219097,0.006095486,26.93,"$GPRMC,210801,A,1942.2314,N,15527.5850,W,036.0,043.8,240715,009.6,E","$GPGGA,210801,1942.2314,N,15527.5850,W,2,08,0.9,2088.5,M,2.8,M,,"
"2015-07-24 11:08:40",2178,12.91,12.91,22.71615,58.30669,19,42.2661,-155,-27.5456,37.3,9.6,2093.5,47.3,2,8,"NAN",0.5,0,0,0,1.221797,0.006108982,26.93,"$GPRMC,210806,A,1942.2661,N,15527.5456,W,037.3,047.3,240715,009.6,E","$GPGGA,210806,1942.2661,N,15527.5456,W,2,08,0.9,2093.5,M,2.8,M,,"
"2015-07-24 11:08:45",2179,12.91,12.91,22.68224,58.13709,19,42.3014,-155,-27.5046,37.7,9.6,2099.1,47.5,2,8,"NAN",0.48,0,0,0,1.204251,0.006021254,26.93,"$GPRMC,210811,A,1942.3014,N,15527.5046,W,037.7,047.5,240715,009.6,E","$GPGGA,210811,1942.3014,N,15527.5046,W,2,08,0.9,2099.1,M,2.8,M,,"
"2015-07-24 11:08:50",2180,12.91,12.91,22.64832,57.89966,19,42.3359,-155,-27.4645,36.4,9.6,2106.3,47.6,2,8,"NAN",0.5,0,0,0,0.7730284,0.003865142,26.93,"$GPRMC,210816,A,1942.3359,N,15527.4645,W,036.4,047.6,240715,009.6,E","$GPGGA,210816,1942.3359,N,15527.4645,W,2,08,0.9,2106.3,M,2.8,M,,"
"2015-07-24 11:08:55",2181,12.91,12.91,22.6144,57.52655,19,42.3705,-155,-27.4241,38.1,9.6,2110.8,47.6,2,8,"NAN",0.49,0,0,0,1.227533,0.006137663,26.9,"$GPRMC,210821,A,1942.3705,N,15527.4241,W,038.1,047.6,240715,009.6,E","$GPGGA,210821,1942.3705,N,15527.4241,W,2,08,0.9,2110.8,M,2.8,M,,"
"2015-07-24 11:09:00",2182,12.91,12.91,22.54656,57.69615,19,42.4083,-155,-27.3805,41.8,9.6,2112.6,47.4,2,8,"NAN",0.48,0,0,0,1.202901,0.006014505,26.93,"$GPRMC,210826,A,1942.4083,N,15527.3805,W,041.8,047.4,240715,009.6,E","$GPGGA,210826,1942.4083,N,15527.3805,W,2,08,0.9,2112.6,M,2.8,M,,"
"2015-07-24 11:09:05",2183,12.91,12.91,22.51264,57.93358,19,42.4481,-155,-27.3346,41.9,9.6,2117.6,48.1,2,8,"NAN",0.49,0,0,0,1.156337,0.005781686,26.9,"$GPRMC,210831,A,1942.4481,N,15527.3346,W,041.9,048.1,240715,009.6,E","$GPGGA,210831,1942.4481,N,15527.3346,W,2,08,0.9,2117.6,M,2.8,M,,"
"2015-07-24 11:09:10",2184,12.92,12.92,22.44461,57.83165,19,42.4864,-155,-27.2901,39.8,9.6,2125.7,47.4,2,8,"NAN",0.48,0,0,0,1.151962,0.005759809,26.9,"$GPRMC,210836,A,1942.4864,N,15527.2901,W,039.8,047.4,240715,009.6,E","$GPGGA,210836,1942.4864,N,15527.2901,W,2,08,0.9,2125.7,M,2.8,M,,"
"2015-07-24 11:09:15",2185,12.92,12.92,22.41069,57.9334,19,42.5231,-155,-27.2479,38.3,9.6,2133.6,47.7,2,8,"NAN",0.48,0,0,0,1.170858,0.005854288,26.9,"$GPRMC,210841,A,1942.5231,N,15527.2479,W,038.3,047.7,240715,009.6,E","$GPGGA,210841,1942.5231,N,15527.2479,W,2,08,0.9,2133.6,M,2.8,M,,"
"2015-07-24 11:09:20",2186,12.92,12.92,22.34285,58.4761,19,42.5584,-155,-27.2069,37,9.6,2141.4,47,2,8,"NAN",0.49,0,0,0,1.209661,0.006048306,26.9,"$GPRMC,210846,A,1942.5584,N,15527.2069,W,037.0,047.0,240715,009.6,E","$GPGGA,210846,1942.5584,N,15527.2069,W,2,08,0.9,2141.4,M,2.8,M,,"
"2015-07-24 11:09:25",2187,12.92,12.92,22.30893,58.78137,19,42.5914,-155,-27.1661,36.4,9.6,2148.8,53.1,2,8,"NAN",0.49,0,0,0,1.169845,0.005849227,26.9,"$GPRMC,210851,A,1942.5914,N,15527.1661,W,036.4,053.1,240715,009.6,E","$GPGGA,210851,1942.5914,N,15527.1661,W,2,08,0.9,2148.8,M,2.8,M,,"
"2015-07-24 11:09:30",2188,12.92,12.92,22.2411,58.78137,19,42.6192,-155,-27.1214,36.7,9.6,2154.7,60.5,2,8,"NAN",0.48,0,0,0,1.305489,0.006527447,26.87,"$GPRMC,210856,A,1942.6192,N,15527.1214,W,036.7,060.5,240715,009.6,E","$GPGGA,210856,1942.6192,N,15527.1214,W,2,08,0.9,2154.7,M,2.8,M,,"
"2015-07-24 11:09:35",2189,12.92,12.92,22.20718,58.88313,19,42.6442,-155,-27.0718,39.6,9.6,2157.9,62.3,2,8,"NAN",0.5,0,0,0,1.13644,0.005682202,26.87,"$GPRMC,210901,A,1942.6442,N,15527.0718,W,039.6,062.3,240715,009.6,E","$GPGGA,210901,1942.6442,N,15527.0718,W,2,08,0.9,2157.9,M,2.8,M,,"
"2015-07-24 11:09:40",2190,12.92,12.92,22.13934,59.01881,19,42.6704,-155,-27.0192,38.9,9.6,2161.4,62.6,2,8,"NAN",0.5,0,0,0,1.334508,0.006672539,26.87,"$GPRMC,210906,A,1942.6704,N,15527.0192,W,038.9,062.6,240715,009.6,E","$GPGGA,210906,1942.6704,N,15527.0192,W,2,08,0.9,2161.4,M,2.8,M,,"
"2015-07-24 11:09:45",2191,12.92,12.92,22.13934,58.61178,19,42.694,-155,-26.9718,35.2,9.6,2166.8,62.8,2,8,"NAN",0.54,0,0,0,0.7031894,0.003515947,26.87,"$GPRMC,210911,A,1942.6940,N,15526.9718,W,035.2,062.8,240715,009.6,E","$GPGGA,210911,1942.6940,N,15526.9718,W,2,08,0.9,2166.8,M,2.8,M,,"
"2015-07-24 11:09:50",2192,12.92,12.92,22.0715,58.40827,19,42.7171,-155,-26.9255,36,9.6,2172.3,62.1,2,8,"NAN",0.5,0,0,0,1.326747,0.006633735,26.87,"$GPRMC,210916,A,1942.7171,N,15526.9255,W,036.0,062.1,240715,009.6,E","$GPGGA,210916,1942.7171,N,15526.9255,W,2,08,0.9,2172.3,M,2.8,M,,"
"2015-07-24 11:09:55",2193,12.92,12.92,22.00367,58.51002,19,42.742,-155,-26.8779,37.6,9.6,2176.3,58.5,2,8,"NAN",0.49,0,0,0,1.328097,0.006640483,26.87,"$GPRMC,210921,A,1942.7420,N,15526.8779,W,037.6,058.5,240715,009.6,E","$GPGGA,210921,1942.7420,N,15526.8779,W,2,08,0.9,2176.3,M,2.8,M,,"
"2015-07-24 11:10:00",2194,12.92,12.92,21.96975,58.06908,19,42.7744,-155,-26.8333,39.7,9.6,2178.3,47.3,2,8,"NAN",0.49,0,0,0,1.306839,0.006534195,26.87,"$GPRMC,210926,A,1942.7744,N,15526.8333,W,039.7,047.3,240715,009.6,E","$GPGGA,210926,1942.7744,N,15526.8333,W,2,08,0.9,2178.3,M,2.8,M,,"
"2015-07-24 11:10:05",2195,12.92,12.92,21.90191,58.37435,19,42.8178,-155,-26.7939,42,9.6,2181.4,34.1,2,8,"NAN",0.5,0,0,0,1.063895,0.005319472,26.84,"$GPRMC,210931,A,1942.8178,N,15526.7939,W,042.0,034.1,240715,009.6,E","$GPGGA,210931,1942.8178,N,15526.7939,W,2,08,0.9,2181.4,M,2.8,M,,"
"2015-07-24 11:10:10",2196,12.92,12.92,21.90175,58.84906,19,42.8694,-155,-26.7653,41.5,9.6,2186.5,23.6,2,8,"NAN",0.5,0,0,0,0.8344253,0.004172126,26.84,"$GPRMC,210936,A,1942.8694,N,15526.7653,W,041.5,023.6,240715,009.6,E","$GPGGA,210936,1942.8694,N,15526.7653,W,2,08,0.9,2186.5,M,2.8,M,,"
"2015-07-24 11:10:15",2197,12.92,12.92,21.8,59.18825,19,42.9234,-155,-26.7501,38.8,9.6,2194.1,11.7,2,8,"NAN",0.51,0,0,0,0.6927113,0.003463557,26.84,"$GPRMC,210941,A,1942.9234,N,15526.7501,W,038.8,011.7,240715,009.6,E","$GPGGA,210941,1942.9234,N,15526.7501,W,2,08,0.9,2194.1,M,2.8,M,,"
"2015-07-24 11:10:20",2198,12.92,12.92,21.8,59.08649,19,42.9745,-155,-26.7403,36.2,9.6,2204.1,11,2,8,"NAN",0.5,0,0,0,0.6889998,0.003444999,26.84,"$GPRMC,210946,A,1942.9745,N,15526.7403,W,036.2,011.0,240715,009.6,E","$GPGGA,210946,1942.9745,N,15526.7403,W,2,08,0.9,2204.1,M,2.8,M,,"
"2015-07-24 11:10:25",2199,12.92,12.92,21.73216,58.98474,19,43.0235,-155,-26.7305,35.3,9.6,2211.6,10.8,2,8,"NAN",0.49,0,0,0,0.7905614,0.003952807,26.84,"$GPRMC,210951,A,1943.0235,N,15526.7305,W,035.3,010.8,240715,009.6,E","$GPGGA,210951,1943.0235,N,15526.7305,W,2,08,0.9,2211.6,M,2.8,M,,"
"2015-07-24 11:10:30",2200,12.92,12.92,21.66432,59.01866,19,43.0722,-155,-26.7211,35.8,9.6,2217.4,10.4,2,8,"NAN",0.49,0,0,0,1.085461,0.005427307,26.81,"$GPRMC,210956,A,1943.0722,N,15526.7211,W,035.8,010.4,240715,009.6,E","$GPGGA,210956,1943.0722,N,15526.7211,W,2,08,0.9,2217.4,M,2.8,M,,"
"2015-07-24 11:10:35",2201,12.92,12.92,21.6304,59.01866,19,43.1229,-155,-26.7191,37.5,9.6,2222.5,351.6,2,8,"NAN",0.5,0,0,0,1.343246,0.006716229,26.81,"$GPRMC,211001,A,1943.1229,N,15526.7191,W,037.5,351.6,240715,009.6,E","$GPGGA,211001,1943.1229,N,15526.7191,W,2,08,0.9,2222.5,M,2.8,M,,"
"2015-07-24 11:10:40",2202,12.92,12.92,21.59648,59.39176,19,43.1748,-155,-26.7359,39.7,9.6,2227.6,340.5,2,8,"NAN",0.5,0,0,0,1.336498,0.006682488,26.81,"$GPRMC,211006,A,1943.1748,N,15526.7359,W,039.7,340.5,240715,009.6,E","$GPGGA,211006,1943.1748,N,15526.7359,W,2,08,0.9,2227.6,M,2.8,M,,"
"2015-07-24 11:10:45",2203,12.92,12.92,21.59648,59.59528,19,43.2269,-155,-26.7563,38.9,9.6,2235.9,340.5,2,8,"NAN",0.5,0,0,0,1.230887,0.006154434,26.81,"$GPRMC,211011,A,1943.2269,N,15526.7563,W,038.9,340.5,240715,009.6,E","$GPGGA,211011,1943.2269,N,15526.7563,W,2,08,0.9,2235.9,M,2.8,M,,"
"2015-07-24 11:10:50",2204,12.92,12.92,21.52864,59.79879,19,43.2721,-155,-26.7754,29.5,9.6,2245.6,333.5,2,8,"NAN",0.49,0,0,0,1.309842,0.006549209,26.81,"$GPRMC,211016,A,1943.2721,N,15526.7754,W,029.5,333.5,240715,009.6,E","$GPGGA,211016,1943.2721,N,15526.7754,W,2,08,0.9,2245.6,M,2.8,M,,"
"2015-07-24 11:10:55",2205,12.92,12.92,21.49473,59.96838,19,43.2997,-155,-26.8032,27.1,9.6,2253.8,300.5,2,8,"NAN",0.49,0,0,0,0.6016095,0.003008047,26.81,"$GPRMC,211021,A,1943.2997,N,15526.8032,W,027.1,300.5,240715,009.6,E","$GPGGA,211021,1943.2997,N,15526.8032,W,2,08,0.9,2253.8,M,2.8,M,,"
"2015-07-24 11:11:00",2206,12.92,12.92,21.49473,60.03622,19,43.3082,-155,-26.8424,27.4,9.6,2260.7,268.5,2,8,"NAN",0.5,0,0,0,0.4356017,0.002178008,26.78,"$GPRMC,211026,A,1943.3082,N,15526.8424,W,027.4,268.5,240715,009.6,E","$GPGGA,211026,1943.3082,N,15526.8424,W,2,08,0.9,2260.7,M,2.8,M,,"
"2015-07-24 11:11:05",2207,12.92,12.92,21.42689,59.69703,19,43.3041,-155,-26.8866,31.5,9.6,2266.2,265.6,2,8,"NAN",0.5,0,0,0,0.4079337,0.002039669,26.78,"$GPRMC,211031,A,1943.3041,N,15526.8866,W,031.5,265.6,240715,009.6,E","$GPGGA,211031,1943.3041,N,15526.8866,W,2,08,0.9,2266.2,M,2.8,M,,"
"2015-07-24 11:11:10",2208,12.92,12.92,21.42677,59.22205,19,43.3045,-155,-26.9321,29.9,9.6,2269.8,286.1,2,8,"NAN",0.49,0,0,0,0.4166979,0.002083489,26.78,"$GPRMC,211036,A,1943.3045,N,15526.9321,W,029.9,286.1,240715,009.6,E","$GPGGA,211036,1943.3045,N,15526.9321,W,2,08,0.9,2269.8,M,2.8,M,,"
"2015-07-24 11:11:15",2209,12.92,12.92,21.39285,58.88287,19,43.3315,-155,-26.9639,29.4,9.6,2275,336.1,2,8,"NAN",0.49,0,0,0,0.4139986,0.002069993,26.78,"$GPRMC,211041,A,1943.3315,N,15526.9639,W,029.4,336.1,240715,009.6,E","$GPGGA,211041,1943.3315,N,15526.9639,W,2,08,0.9,2275.0,M,2.8,M,,"
"2015-07-24 11:11:20",2210,12.92,12.92,21.35893,58.74719,19,43.37,-155,-26.9631,27.3,9.6,2282.7,24.6,2,8,"NAN",0.5,0,0,0,0.4278323,0.002139161,26.74,"$GPRMC,211046,A,1943.3700,N,15526.9631,W,027.3,024.6,240715,009.6,E","$GPGGA,211046,1943.3700,N,15526.9631,W,2,08,0.9,2282.7,M,2.8,M,,"
"2015-07-24 11:11:25",2211,12.92,12.92,21.32501,58.84895,19,43.3965,-155,-26.9349,26.5,9.6,2291.2,56.4,2,8,"NAN",0.5,0,0,0,0.5239933,0.002619967,26.74,"$GPRMC,211051,A,1943.3965,N,15526.9349,W,026.5,056.4,240715,009.6,E","$GPGGA,211051,1943.3965,N,15526.9349,W,2,08,0.9,2291.2,M,2.8,M,,"
"2015-07-24 11:11:30",2212,12.92,12.92,21.32501,59.56124,19,43.4165,-155,-26.9013,26,9.6,2299.3,57.4,2,8,"NAN",0.48,0,0,0,1.138074,0.005690372,26.74,"$GPRMC,211056,A,1943.4165,N,15526.9013,W,026.0,057.4,240715,009.6,E","$GPGGA,211056,1943.4165,N,15526.9013,W,2,08,0.9,2299.3,M,2.8,M,,"
"2015-07-24 11:11:35",2213,12.92,12.92,21.32501,59.86651,19,43.4355,-155,-26.869,24.5,9.6,2307.1,57.4,2,8,"NAN",0.5,0,0,0,1.277086,0.006385431,26.74,"$GPRMC,211101,A,1943.4355,N,15526.8690,W,024.5,057.4,240715,009.6,E","$GPGGA,211101,1943.4355,N,15526.8690,W,2,08,0.9,2307.1,M,2.8,M,,"
"2015-07-24 11:11:40",2214,12.92,12.92,21.32501,60.27353,19,43.4541,-155,-26.8391,23.6,9.6,2314.7,54.5,2,8,"NAN",0.48,0,0,0,1.242333,0.006211666,26.74,"$GPRMC,211106,A,1943.4541,N,15526.8391,W,023.6,054.5,240715,009.6,E","$GPGGA,211106,1943.4541,N,15526.8391,W,2,08,0.9,2314.7,M,2.8,M,,"
