"TOA5","CR800Series","CR800","35658","CR800.Std.28","CPU:Ultralytics1.CR8","18129","Five_Sec"
"TIMESTAMP","RECORD","BattV","PTemp_C","SlrW","AirTC","RH","NMEASent(1)","NMEASent(2)","Latitude_A","Latitude_B","Longitude_A","Longitude_B","Speed","Course","MagVar","FixQual","NumSats","Altitude","PPS","SecSinceGPRMC","GPSReady","MaxClockChange","NumClockChange","BP_kPa","VWC","EC","T","P","PA","VR"
"TS","RN","Volts","Deg C","W/m^2","Deg C","%","","","degrees","minutes","degrees","minutes","knots","degrees","degrees","code","count","meters","microseconds","seconds","count","milliseconds","count","kPa","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2015-09-14 14:26:30",23,12.91,14.35,117.1,21.21,38.34,"$GPRMC,192626,A,6448.7554,N,14745.6643,W,000.0,178.2,140915,019.4,E","$GPGGA,192626,6448.7554,N,14745.6643,W,1,09,0.9,120.5,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.5,"NAN",0.08,0,0,0,98.1,0,0.001,14.55,1,1.075,1
"2015-09-14 14:26:35",24,12.91,14.37,117.5,21.25,38.07,"$GPRMC,192631,A,6448.7554,N,14745.6643,W,000.0,178.2,140915,019.4,E","$GPGGA,192631,6448.7554,N,14745.6643,W,1,09,0.9,120.5,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.5,"NAN",0.09,0,0,0,98.1,0,0.001,14.58,1,1.075,1
"2015-09-14 14:26:40",25,12.91,14.37,117.5,21.21,37.9,"$GPRMC,192636,A,6448.7554,N,14745.6643,W,000.0,178.2,140915,019.4,E","$GPGGA,192636,6448.7554,N,14745.6643,W,1,08,1.3,120.5,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.5,"NAN",0.08,0,0,0,98.1,0,0,14.54,1,1.076,1
"2015-09-14 14:26:45",26,12.91,14.37,117.8,21.28,38.07,"$GPRMC,192641,A,6448.7554,N,14745.6643,W,000.0,178.2,140915,019.4,E","$GPGGA,192641,6448.7554,N,14745.6643,W,1,08,1.3,120.5,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.5,"NAN",0.1,0,0,0,98.1,0,0.001,14.57,1,1.076,1
"2015-09-14 14:26:50",27,12.91,14.37,118.2,21.25,38.07,"$GPRMC,192646,A,6448.7554,N,14745.6643,W,000.0,178.2,140915,019.4,E","$GPGGA,192646,6448.7554,N,14745.6643,W,1,08,1.3,120.5,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.5,"NAN",0.1,0,0,0,98.1,0,0.001,14.59,1.215,1.093,1
"2015-09-14 14:26:55",28,12.91,14.37,118.2,21.21,38.38,"$GPRMC,192651,A,6448.7554,N,14745.6643,W,000.0,178.2,140915,019.4,E","$GPGGA,192651,6448.7554,N,14745.6643,W,1,09,0.9,120.5,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,9,120.5,"NAN",0.09,0,0,0,98.1,0,0.001,14.57,1,1.074,1
"2015-09-14 14:27:00",29,12.91,14.37,118.2,21.21,38.79,"$GPRMC,192656,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192656,6448.7554,N,14745.6642,W,1,08,1.3,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.09,0,0,0,98.1,0,0.001,14.59,1,1.075,1
"2015-09-14 14:27:05",30,12.91,14.4,118.5,21.21,39.6,"$GPRMC,192701,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192701,6448.7554,N,14745.6642,W,1,08,1.3,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.1,0,0,0,98.1,0,0.001,14.56,1,1.078,1
"2015-09-14 14:27:10",31,12.91,14.4,118.5,21.21,40.62,"$GPRMC,192706,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192706,6448.7554,N,14745.6642,W,1,08,1.2,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.1,0,0,0,98.1,0,0.001,14.58,1,1.078,1
"2015-09-14 14:27:15",32,12.92,14.4,118.8,21.18,40.58,"$GPRMC,192711,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192711,6448.7554,N,14745.6642,W,1,08,1.2,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.09,0,0,0,98.1,0,0.001,14.58,1.002,1.079,1
"2015-09-14 14:27:20",33,12.92,14.4,118.8,21.18,40.38,"$GPRMC,192716,A,6448.7554,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192716,6448.7554,N,14745.6642,W,1,08,1.2,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.09,0,0,0,98.1,0,0.001,14.58,1.001,1.079,1
"2015-09-14 14:27:25",34,12.92,14.4,118.8,21.15,40.11,"$GPRMC,192721,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192721,6448.7553,N,14745.6642,W,1,08,1.2,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.1,0,0,0,98.1,0,0,14.6,1.006,1.079,1
"2015-09-14 14:27:30",35,12.92,14.4,119.2,21.01,39.87,"$GPRMC,192726,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192726,6448.7553,N,14745.6642,W,1,08,1.2,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.09,0,0,0,98.1,0,0,14.6,1.004,1.079,1
"2015-09-14 14:27:35",36,12.92,14.4,119.2,21.01,39.57,"$GPRMC,192731,A,6448.7553,N,14745.6642,W,000.0,178.2,140915,019.4,E","$GPGGA,192731,6448.7553,N,14745.6642,W,1,08,1.2,120.6,M,8.0,M,,",64,48.76,-147,-45.66,0,178.2,19.4,1,8,120.6,"NAN",0.09,0,0,0,98.1,0,0.001,14.6,1,1.079,1
